
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
198712  -2.11  -4.12   0.02  -2.62   0.06  -3.63  -1.37  -2.27  -0.71
198801  -2.05  -2.04  -1.66  -2.31  -2.72  -2.71  -2.46  -1.62  -1.98
198802  11.83  12.70  11.33  14.47   8.96  12.57   9.75  11.23  12.61
198803  -0.30   0.51  -0.50  -0.63   0.96   0.30   0.83  -0.60   0.06
198804   2.31   3.32   1.84   2.16   2.29   3.22   1.10   3.64   1.54
198805   1.11   3.18   1.00   1.58   0.50   1.64   0.85   1.20   1.62
198806   6.76   8.62   6.88   7.48   5.11   8.60   5.45   5.31   6.88
198807   1.48   1.26   2.18   1.43   1.40  -0.15   1.88   1.85   1.28
198808  -1.24  -0.88  -2.22  -1.17  -1.85  -1.12  -1.54  -1.02  -3.21
198809   5.59   6.36   5.52   6.21   4.44   5.85   4.49   5.96   5.28
198810   3.53   4.10   4.30   4.64   2.99   3.94   2.91   4.06   4.01
198811  -1.26  -0.84  -4.55   0.98  -2.18   1.21  -3.18   2.16  -3.48
198812   4.48   5.57   2.68   5.95   2.87   6.36   2.65   5.16   3.21
198901   4.73   5.47   3.49   3.90   5.76   5.54   5.82   5.66   3.56
198902  -2.63  -1.03  -2.76  -2.39  -2.54  -0.85  -2.42  -3.46  -2.19
198903   4.39   5.44   3.64   3.85   4.52   5.17   3.80   4.30   4.26
198904   4.40   4.47   4.38   4.21   5.81   4.69   5.87   4.58   5.32
198905   2.49   2.43   0.96   2.71   1.76   3.54   1.11   2.42   1.12
198906   3.63   3.53   3.28   3.79   4.30   5.15   3.79   2.82   4.62
198907   2.96   1.56   4.57   1.84   3.27   0.95   4.17   1.99   4.29
198908   4.96   5.76   5.60   4.59   4.75   5.30   4.60   4.45   4.56
198909   0.00  -0.38   0.17  -1.43   2.04  -0.03   1.48  -0.69   0.45
198910  -6.92  -5.85  -7.42  -7.07  -7.62  -5.92  -6.99  -5.44  -7.90
198911   3.90   2.58   2.83   2.87   5.49   4.01   4.07   2.96   4.14
198912   5.05   5.57   4.86   5.80   4.07   4.91   2.61   5.40   5.10
199001  -1.65  -0.92  -2.85  -2.06  -2.18  -1.35  -2.08  -0.20  -2.01
199002  -1.18  -0.73  -2.13  -0.84  -2.32  -0.16  -2.40  -0.62  -3.23
199003   5.69   5.06   6.18   5.90   5.74   5.39   6.62   5.86   6.41
199004  -1.40  -1.68  -0.44  -1.20  -0.68  -1.43  -0.84  -0.96   0.24
199005   4.50   2.78   5.30   4.01   6.05   3.20   5.42   4.17   4.81
199006   0.60   0.33   1.06   0.40   2.04   0.14   2.43   0.86   1.49
199007  -0.96  -3.09   0.62  -3.09  -0.04  -3.19   0.51  -0.58   0.64
199008 -13.68 -13.98 -14.25 -15.09 -13.80 -14.37 -14.00 -11.14 -14.85
199009 -12.66 -12.44 -12.91 -13.84 -13.06 -13.56 -12.56 -11.80 -14.15
199010   6.45   1.42   9.17   3.00   9.67   2.95   9.70   2.10   9.22
199011  -1.89  -0.05  -2.85  -1.65  -3.01  -0.23  -2.18  -1.18  -2.57
199012  -1.26  -0.26  -2.22   0.07  -2.31  -0.47  -2.74  -0.31  -2.59
199101   0.41   2.78  -2.16   2.90  -2.11   2.63  -2.02   1.82  -1.52
199102  12.11  15.32  10.18  16.21  10.24  15.97   9.19  14.41  10.18
199103   3.61   4.12   3.94   4.38   3.73   3.87   3.83   3.57   3.74
199104   1.59   1.30   0.83   0.75   1.41   1.45   1.75   1.56   1.97
199105   3.48   4.09   1.38   3.78   2.04   3.86   1.97   3.72   1.67
199106  -3.40  -3.08  -3.55  -1.77  -4.09  -2.45  -3.72  -3.22  -3.85
199107   0.45   0.36   0.08  -0.16  -0.28  -0.21   0.16   0.21   0.08
199108   2.22   4.16   2.03   3.19   2.34   1.95   2.07   2.57   2.54
199109  -1.10  -0.34  -1.27  -2.00  -0.78  -1.18  -0.76  -0.79  -0.97
199110  -0.60   0.68  -1.39  -1.84  -0.58  -0.72  -0.77  -1.19  -1.32
199111  -2.80  -2.96  -2.65  -3.21  -2.16  -2.52  -2.73  -3.45  -2.65
199112   0.62   0.38   0.33   0.36   0.51   0.60   1.01   0.24   0.12
199201   6.18   8.45   5.78   9.76   5.01   8.87   5.91   8.42   5.14
199202   4.26   4.20   4.29   4.57   5.06   4.51   4.72   4.81   4.87
199203  -0.80  -0.79  -0.52  -1.55  -0.07  -1.06  -0.49  -0.92   0.21
199204   2.44   3.55   1.29   3.94   0.59   3.59   0.87   3.36   1.30
199205   2.63   3.16   1.50   4.22   1.62   3.48   1.18   3.37   1.79
199206  -4.34  -4.82  -3.52  -5.00  -3.84  -5.05  -4.54  -4.36  -4.40
199207  -6.09  -7.21  -5.31  -8.68  -5.23  -8.02  -5.32  -7.05  -5.55
199208  -3.67  -4.89  -3.77  -5.33  -3.76  -4.70  -3.62  -3.69  -3.94
199209  -1.29  -3.65   0.46  -4.10  -0.54  -3.47   0.25  -4.54  -1.39
199210   0.97  -1.37   1.90  -1.17   1.71  -1.88   2.09  -0.54   1.00
199211   2.51  -0.58   1.64   0.82   1.33   1.15   1.19   1.76   1.55
199212   2.83   2.89   2.16   3.20   2.88   3.07   2.29   2.78   1.79
199301   1.21   5.24   0.05   5.23  -0.41   4.60  -0.26   4.25   0.84
199302   5.38   6.14   4.62   7.11   4.85   6.20   4.48   6.84   3.74
199303   2.53   3.65   3.28   4.00   2.36   3.13   2.93   3.19   2.95
199304  -1.51  -0.87  -1.16  -0.47  -1.14  -0.51  -1.87  -1.36  -2.04
199305   1.88   1.74   1.63  -0.16   2.34   1.63   1.13   1.98   2.05
199306   4.50   5.00   2.37   4.51   3.92   6.38   2.74   5.31   2.94
199307   4.58   6.73   3.20   7.54   4.05   8.09   2.39   6.46   2.70
199308   6.42   6.20   6.00   7.33   5.59   7.07   5.98   4.87   7.21
199309  -2.09  -3.00  -1.39  -3.09  -1.06  -2.10  -2.35  -1.96  -1.49
199310   6.74   5.63   6.95   7.27   6.17   6.57   6.50   7.54   7.47
199311  -0.95  -1.02  -0.22  -1.01  -0.75  -1.74  -0.72  -0.76  -0.08
199312   9.54  10.64   7.81  11.70   7.55  11.11   8.03   9.79   8.98
199401   5.41   9.18   6.08   6.06   6.55   7.68   6.33   5.69   6.81
199402  -3.84  -2.06  -4.68  -2.47  -2.99  -2.46  -3.48  -3.82  -2.69
199403  -0.63   1.60  -1.36  -0.19  -0.04   1.42  -0.90  -0.06   0.13
199404   3.85   6.35   1.74   3.69   4.22   5.52   2.86   5.78   3.99
199405  -4.37  -3.83  -3.34  -4.68  -4.82  -4.88  -2.83  -3.87  -4.38
199406  -4.53  -4.02  -5.00  -4.60  -4.74  -4.19  -4.59  -4.03  -4.10
199407   4.49   4.93   4.36   5.45   4.41   6.37   3.92   5.21   4.10
199408   2.36   1.78   4.39   1.45   2.60   2.01   3.10   1.44   2.87
199409  -6.20  -7.47  -4.02  -7.06  -6.10  -7.48  -3.63  -6.62  -4.90
199410   0.40   0.50   0.57   0.22   0.81   0.37  -0.40   0.17  -0.16
199411   0.23  -0.48  -0.02  -0.61   0.17  -0.85   1.33   0.18   0.33
199412   0.11  -0.41   0.27   0.48  -0.07  -0.66   0.63  -0.03   0.37
199501  -1.46  -1.36  -2.08  -0.62  -1.18  -0.70  -2.52  -0.90  -1.84
199502   1.08   0.52   2.59   1.61   1.16   0.30   2.19   0.20   2.82
199503  -2.61  -5.46  -0.90  -2.63  -3.51  -4.09  -1.34  -2.28  -2.72
199504   4.87   5.31   5.73   4.45   6.35   5.08   5.80   4.51   6.26
199505   3.02   3.26   3.31   3.25   3.66   3.45   3.63   3.39   4.38
199506  -0.47  -0.65   0.65   0.80  -0.65  -0.44   0.47  -1.59  -0.05
199507   4.80   6.39   4.64   5.64   6.22   6.61   4.50   3.74   6.81
199508   0.94  -1.02   1.64   0.88   0.61  -0.79   1.51   1.20   0.27
199509  -1.08  -2.12   0.37  -3.41  -0.37  -2.34   0.00  -2.52   0.08
199510  -0.92  -3.06  -1.20  -3.44  -1.54  -3.47  -1.24  -0.63  -3.66
199511   2.23   1.76   1.56   1.17   1.84   2.05   2.14   2.21   1.12
199512   2.99   1.23   3.41   1.33   2.97   3.47   2.72   4.83   1.61
199601   6.68   8.18   6.62   9.57   6.45   9.58   5.98   7.98   7.16
199602   1.54   1.64   2.38   2.20   0.83   1.22   2.53   0.70   2.67
199603   3.12   1.49   3.64   0.73   3.40  -1.45   4.01   1.74   3.55
199604   3.98   3.91   3.41   3.25   3.63   5.89   2.29   5.26   2.72
199605   1.32   1.64   1.63   1.92   0.86   1.01   1.08   1.71   1.18
199606   1.94  -0.05   3.17   0.74   2.26  -0.37   3.36   1.42   2.20
199607  -6.52  -8.35  -5.74  -7.71  -6.31  -8.20  -5.53  -7.79  -5.76
199608   2.02   2.68   1.95   2.17   2.67   3.16   2.14   3.27   2.61
199609   5.48   4.33   5.27   6.30   4.34   5.93   4.58   6.05   3.64
199610   0.35   0.03  -0.52   0.39  -0.27   0.60  -0.94   1.65  -0.56
199611   6.70   8.21   6.30   7.65   7.01   9.09   5.25   7.23   6.11
199612   2.67   3.91   2.13   1.39   3.26   2.77   2.64   3.01   2.86
199701   7.58  10.44   6.56   7.43   5.82   9.88   6.54   7.42   7.53
199702   3.33   3.78   3.42   4.07   3.93   4.62   3.84   4.78   3.95
199703   2.46   3.17   2.28   2.30   1.23   3.26   2.23   2.15   3.02
199704   3.07   0.27   3.69   2.62   3.43   3.54   3.81   1.06   4.36
199705   1.06   1.66   0.95  -1.03   0.10   2.04   0.05   0.89   0.46
199706   9.51   7.56  10.42   7.54  11.02  10.69  10.39   5.72  10.78
199707   7.65   6.75   7.08   7.08   6.89   8.37   6.45   7.62   7.24
199708  -8.70  -4.94  -8.32  -7.07  -9.71  -5.74  -9.03  -6.15  -8.53
199709   6.93   5.88   5.06   4.40   5.29   6.89   5.67   6.56   5.99
199710  -7.99  -8.36  -7.89  -9.05  -7.17  -9.71  -6.73  -7.89  -8.58
199711   3.77   3.76   5.06   2.99   4.72   2.21   5.39   3.05   4.42
199712   4.47   3.09   4.28   2.42   4.97   2.46   5.12   4.08   4.64
199801   5.23   3.96   6.42   4.99   5.98   4.79   6.59   4.78   6.64
199802   6.56   7.87   6.57   7.09   8.03   7.57   7.02   7.30   7.96
199803  10.44  16.19   8.36  15.01   7.88  14.76   9.49  12.85   9.51
199804  -1.82   0.46  -0.97  -1.50  -0.69  -0.51  -1.10  -1.52  -1.13
199805   5.18   4.09   5.77   4.72   4.66   5.34   5.34   5.82   4.63
199806   1.44  -2.11   3.14  -0.01   2.67  -0.05   3.21   0.07   2.81
199807  -0.48  -0.76   0.92  -2.93   1.65   0.23   1.15  -1.95   2.01
199808 -12.85 -15.45 -11.47 -17.59 -10.54 -16.49 -11.55 -14.98 -12.03
199809  -5.16  -4.50  -5.49  -7.51  -5.60  -6.93  -6.09  -9.62  -7.22
199810   5.03   3.47   6.53   7.22   5.03   4.25   6.92   8.32   5.99
199811   6.94   4.92   6.59   4.98   7.67   5.52   7.22   5.92   8.66
199812   3.26   2.91   5.65  -0.13   5.68   2.61   5.40   1.56   5.50
199901   2.68  -0.87   1.98  -1.88   5.08  -1.27   0.48  -2.24   1.74
199902   0.27   1.84  -0.44   2.15   0.45   1.99  -0.68   2.68  -1.88
199903   0.05   4.18  -2.84   3.40  -1.96   4.96  -1.32   7.39  -2.23
199904   4.32  11.33   1.81  10.74   2.47  11.20   2.37  10.20   2.43
199905  -1.01  -3.59  -0.78  -3.64   0.11  -3.12  -0.48  -3.27  -0.14
199906   3.30   6.37   2.14   5.52   2.48   5.56   3.23   6.44   2.79
199907  -2.06   0.47  -3.73   1.41  -3.55   1.89  -3.24  -0.08  -3.71
199908   3.49   2.43   4.56   1.30   4.73   1.13   4.14   2.47   3.69
199909  -1.73  -1.84  -0.35  -1.75  -1.31  -1.03  -0.58  -1.36  -0.29
199910   3.23   1.22   2.04   1.12   3.93   0.74   2.18   2.14   2.22
199911   9.18   0.68   8.76   0.56  12.96   2.51   8.59   1.81  10.52
199912  12.79   9.54  11.43   8.53  13.68   9.89  12.12   9.85  14.15
200001  -3.23  -5.03  -1.79  -3.58  -1.46  -4.11  -2.03  -6.11   0.40
200002  10.39   2.23  14.62   4.62  14.54   3.03  14.28   3.24  15.24
200003   0.16   1.41  -2.60   1.75  -2.41   3.62  -2.23   1.97  -3.62
200004  -1.51   2.10  -3.34  -0.30  -2.35  -0.62  -2.27  -0.21  -3.26
200005  -1.11   2.15  -2.89   1.04  -2.12   0.73  -0.88   1.44  -3.53
200006  -1.36  -2.65  -0.84  -2.77  -0.55  -2.22  -0.60  -0.14  -1.40
200007   0.82   4.05  -0.88   4.00  -0.20   4.53   0.29   2.39  -0.87
200008   2.05   1.45   0.45   1.14   1.69   0.81   2.86   2.91   0.44
200009  -4.64  -5.03  -4.96  -3.63  -5.39  -1.84  -5.81  -3.36  -5.26
200010   2.64   5.61   1.90   4.97   1.61   3.39   0.86   5.81   1.21
200011  -6.05  -1.89  -8.17  -2.72  -9.09   1.01  -8.26  -0.44 -10.51
200012  -1.40   2.11  -2.72  -0.02  -2.38   0.77  -2.24   1.62  -2.91
200101   2.63   9.84   2.92   5.02   3.12   6.62   2.09   8.23   2.87
200102  -6.72   0.64  -9.03  -1.85  -8.96  -0.75  -7.09  -2.27  -9.68
200103  -4.35  -6.94  -5.93  -3.54  -5.12  -4.50  -6.06  -3.75  -8.62
200104   6.70   7.62   8.45   7.16   7.46   7.07   7.64   7.56   8.44
200105  -1.39  -0.19  -3.40  -0.01  -3.49  -0.91  -1.84  -1.06  -1.49
200106  -4.12  -6.98  -4.31  -3.92  -3.43  -6.01  -3.32  -6.10  -4.30
200107  -2.06  -1.21  -2.49   1.92  -2.16   1.14  -1.74   0.44  -2.44
200108  -7.03  -6.45  -7.33  -3.52  -8.92  -5.74  -6.14  -5.80  -7.07
200109 -11.56 -19.20 -10.58 -16.63 -10.15 -19.02 -11.62 -14.20 -13.98
200110   5.12   9.80   5.46   7.75   5.19   8.99   4.48   7.34   6.20
200111   5.29   9.99   7.04   6.86   6.91   8.92   6.62   6.66   9.20
200112   3.37   2.81   2.10   4.64   1.92   4.68   2.18   3.25   1.96
200201  -0.93  -2.03   0.40   0.63  -1.45  -2.35  -1.01  -0.60  -1.05
200202   0.91  -0.51   1.09   2.14   0.46  -1.79   0.59   0.28  -0.63
200203   4.94   6.73   4.33   7.53   3.52   8.02   3.86   6.36   6.03
200204  -3.59  -5.94  -3.60  -1.59  -4.01  -5.28  -3.82  -2.93  -4.54
200205  -3.14  -3.22  -4.72  -1.70  -4.82  -4.36  -4.89  -2.78  -5.02
200206  -7.81  -9.40  -6.75  -7.31  -7.62 -10.96  -7.86  -6.09  -8.66
200207 -10.08  -9.12  -9.79 -10.89  -9.94  -7.38 -10.63 -12.66 -12.28
200208   0.18   0.74   0.42  -1.49   0.10  -1.73   0.25   2.33  -0.14
200209 -12.58 -14.18 -11.08 -15.49 -11.86 -18.15 -11.37 -15.55 -14.58
200210   8.54   4.95   9.82   5.46  10.82   8.14  10.61   0.50  14.27
200211   3.58   9.02   1.57   9.66   1.80  12.77   1.70  12.24   4.39
200212  -7.81  -7.86  -7.96  -9.39  -8.97 -10.55  -7.72  -8.30  -9.90
200301  -4.28  -5.83  -4.55  -1.22  -4.66  -0.79  -4.77  -1.43  -6.43
200302  -5.31  -7.49  -4.06  -5.04  -4.46 -10.70  -4.07  -9.46  -5.36
200303  -2.30  -2.81  -1.90  -1.80  -1.75  -4.96  -1.96  -1.98  -1.22
200304   9.83  15.61   8.83  11.07  11.20  15.07   9.54  12.93  11.19
200305   1.64   2.52   2.63   1.63   0.86   4.14   1.94   2.62   0.86
200306   3.51   5.48   2.72   2.14   3.00   4.78   2.49   3.37   3.58
200307   2.58   5.31   0.98   3.37   1.70   3.63   1.14   3.39   2.77
200308   3.52   6.71   2.91   4.21   3.25   6.76   2.96   4.45   3.66
200309  -3.49  -2.13  -2.45  -2.66  -3.13  -4.53  -2.25  -1.78  -3.23
200310   4.80   8.98   4.19   6.55   4.83   5.61   4.38   7.39   5.67
200311   2.71   1.97   2.47   2.04   2.55   1.60   2.50   2.89   1.84
200312   3.73   1.86   3.52   2.97   3.19   3.45   2.90   3.77   1.72
200401   2.72   3.24   1.90   2.54   4.38   5.32   1.47   2.54   3.86
200402   2.32   1.30   2.17   2.45   1.26   2.16   1.89   3.48   1.19
200403  -1.93  -1.77  -2.07   0.19  -3.42  -0.33  -2.21  -0.99  -2.34
200404   2.77   5.29   2.86   3.69   1.74   1.71   2.62   2.66   0.81
200405  -0.96  -1.62  -0.52  -1.72  -1.22  -1.81  -0.49  -0.31  -0.40
200406   1.64   3.04   1.10   3.34   1.01   3.60   1.08   2.62   1.39
200407  -1.09  -0.26  -1.45  -0.10  -2.87  -0.34  -2.26   0.14  -3.16
200408  -1.46  -1.05  -1.63  -1.45  -3.34  -0.78  -1.87  -1.82  -2.45
200409   1.55   2.86   1.40   2.08   2.01   1.08   1.97   1.65   1.39
200410   0.98   1.62   0.72   1.59   1.19   2.82   0.43   1.76   1.36
200411   2.05   3.52   1.83   2.24   2.10   2.45   1.87   2.95   2.25
200412   3.43   4.26   3.18   3.82   4.16   4.39   3.55   2.89   3.98
200501   2.54   5.05   0.87   4.42   1.42   3.79   0.89   3.46   2.59
200502   2.47   3.97   1.73   4.26   1.84   2.00   1.83   3.44   1.96
200503  -0.10  -1.13   0.28   0.19  -0.50  -0.42   0.22   0.00  -0.85
200504  -3.13  -4.32  -2.23  -4.02  -1.73  -4.61  -2.04  -4.00  -3.87
200505   5.11   5.45   4.33   5.97   5.61   4.16   5.21   4.93   5.30
200506   4.01   3.49   3.05   5.15   3.65   3.68   3.27   4.24   4.06
200507   5.00   5.81   3.84   5.60   4.62   5.13   4.02   5.65   5.02
200508  -0.19   0.32  -0.37   0.33  -0.65  -0.33  -0.09   0.45  -0.74
200509   4.56   5.43   3.96   5.57   3.73   4.73   4.32   5.39   3.30
200510  -3.16  -5.30  -2.50  -4.41  -2.33  -4.88  -1.86  -3.95  -3.32
200511   2.63   3.89   1.85   3.76   3.28   2.51   2.67   2.34   3.32
200512   3.10   3.92   2.03   3.43   2.82   3.57   2.52   2.62   3.15
200601   4.32   7.60   4.94   5.79   5.24   4.23   5.74   3.24   6.07
200602   1.96   4.95   0.88   2.89   2.79   2.96   1.56   1.53   3.50
200603   2.86   4.81   3.15   3.96   2.16   4.08   2.01   2.70   3.56
200604   0.56  -0.06   0.55   1.05   0.29  -0.21   1.05   0.03   0.81
200605  -4.67  -5.81  -3.95  -5.45  -5.58  -5.48  -4.77  -3.82  -6.64
200606   1.22   1.52   1.56   1.53   1.86   1.03   1.31   1.53   0.90
200607   2.18   3.48   2.04   2.82   1.62   2.31   1.30   2.74  -0.26
200608   2.66   1.68   2.37   2.20   3.64   2.11   2.91   2.66   2.91
200609   3.07   6.60   1.44   3.24   2.71   4.43   2.15   2.99   3.61
200610   3.05   8.07   2.97   5.42   2.20   6.07   1.32   4.39   2.53
200611   1.10  -0.67   1.69   0.72   1.52   0.84   1.60   0.57   1.52
200612   3.73   4.37   3.41   3.99   4.01   3.71   3.91   3.39   4.60

     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  23.52  22.05  23.43  26.41  24.34  21.38  29.01  19.58  23.05
  1976  -4.67  -1.35  -7.10   3.73 -10.52   2.37 -10.52   6.18 -10.12
  1977  13.77  10.25  12.38  19.63   8.13  14.21   9.13  20.35   8.16
  1978  30.20  36.48  29.34  32.15  33.20  33.74  26.83  35.24  28.55
  1979  10.21  10.12  10.08  13.37   6.55   5.00   9.28  13.39   0.65
  1980   0.45  -9.73   8.13   2.01   0.95 -15.23  -1.76  -6.16   0.78
  1981 -12.94  -9.17 -12.88 -10.69 -11.00 -12.82 -17.68 -10.69 -17.31
  1982  -0.02  -0.46  -0.45  -2.76   1.03  -0.99  -2.65  -1.25   2.89
  1983  21.61  31.12  19.76  22.50  19.44  29.00  14.89  19.52  28.14
  1984   0.69   2.84  -2.17   6.12  -0.86   4.25  -3.08   6.74  -5.12
  1985 100.77  99.72 106.18  83.84 105.84  99.26  85.93  82.80 112.99
  1986  56.05  51.09  62.29  56.85  62.71  50.10  49.73  51.02  60.22
  1987  -7.21  -1.37 -11.96   0.19 -11.39   1.99  -8.53   3.47 -13.48
  1988  18.29  28.97  13.24  26.81  12.38  28.53   8.08  18.90  15.07
  1989  32.21  37.44  30.14  30.35  33.51  42.08  33.63  30.37  31.21
  1990  -7.25  -9.33  -4.42 -10.73  -2.29 -10.51  -2.11  -3.11  -5.59
  1991  11.53  19.32   6.22  15.37   8.05  21.34   8.25  18.19   8.40
  1992  -4.34  -6.38  -1.95  -4.94  -3.66 -10.05  -4.39  -4.29  -5.83
  1993  32.86  47.99  27.19  42.88  29.17  49.21  23.20  41.71  28.46
  1994   3.86  11.07   4.79   0.48   4.38  14.18  12.33   4.18   5.51
  1995  20.77  16.49  28.13  24.81  26.05  16.48  24.93  19.10  20.37
  1996  17.62  15.59  19.28  23.68  14.00  23.14  20.35  20.74  14.69
  1997  23.88  37.05  18.66  20.63  19.92  25.82  17.13  35.14  20.89
  1998  36.16  40.10  39.43  20.77  48.72  34.20  45.85  24.95  44.31
  1999  11.46  16.00   4.93   5.24  14.47  14.44   9.53  11.85   2.08
  2000  -5.55   4.76 -11.77   0.40 -10.05   1.82 -13.70   3.18 -15.24
  2001 -21.50 -16.18 -22.38  -7.67 -25.33  -9.88 -21.86 -11.03 -25.92
  2002 -16.37 -19.89 -12.34 -14.18 -20.55 -16.39 -14.97  -9.61 -22.68
  2003  43.44  65.66  37.35  46.00  37.09  44.52  36.80  55.30  42.72
  2004  20.74  26.95  18.03  23.71  16.15  29.52  14.49  26.94  16.32
  2005   9.94  15.23   6.19  15.26   8.16   6.13   8.69  11.51   8.53
  2006  35.62  42.50  34.23  38.21  35.58  38.57  34.34  36.87  38.04

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  31.10  29.61  30.82  34.08  31.89  28.83  36.80  27.00  30.47
  1976  -6.49  -3.19  -8.76   1.44 -12.05   0.32 -12.13   3.84 -11.69
  1977   3.94   0.79   2.49   9.73  -1.51   4.33  -0.38  10.42  -1.54
  1978  12.52  17.91  11.77  14.13  15.12  15.68   9.76  16.85  11.14
  1979   5.79   5.74   5.70   8.81   2.24   0.77   4.89   8.80  -3.41
  1980  13.62   2.03  22.28  15.44  14.24  -4.27  11.09   6.20  14.01
  1981   1.86   5.85   1.97   4.45   4.16   1.98  -3.58   4.35  -3.22
  1982  10.72  10.17  10.04   7.83  11.72  10.01   7.83   9.67  13.69
  1983  41.43  52.64  39.22  42.38  38.82  49.96  33.41  39.09  48.89
  1984  16.60  18.97  13.32  22.80  14.79  20.62  12.13  23.57   9.87
  1985  60.71  59.57  65.04  47.07  64.95  59.58  48.92  46.44  70.39
  1986  25.69  21.79  30.73  26.51  31.01  21.10  20.28  21.45  29.18
  1987 -24.82 -20.17 -28.63 -18.90 -28.11 -17.45 -25.88 -16.18 -29.86
  1988  34.74  47.06  28.91  44.62  27.87  46.58  23.14  35.39  31.04
  1989  27.49  32.57  25.38  25.84  28.67  37.23  28.80  25.71  26.57
  1990 -18.86 -20.66 -16.34 -21.93 -14.56 -21.69 -14.40 -15.17 -17.42
  1991  13.94  21.85   8.54  17.84  10.38  23.76  10.66  20.72  10.76
  1992   4.55   2.24   7.24   3.76   5.27  -1.60   4.29   4.39   2.92
  1993  43.33  59.24  37.24  53.95  39.17  61.24  32.85  52.71  38.67
  1994  -6.59  -0.11  -5.76  -9.61  -6.12   2.68   1.00  -6.26  -5.14
  1995  10.89   6.97  17.65  14.67  15.69   7.12  14.63   9.46  10.42
  1996  26.69  24.79  28.53  33.32  23.01  32.29  29.78  29.68  23.81
  1997  42.58  57.71  36.57  39.08  38.02  44.97  34.81  55.50  39.16
  1998  26.61  30.27  29.63  12.32  38.25  24.79  35.60  16.17  34.17
  1999  30.39  35.67  22.75  23.07  33.92  33.88  28.14  30.81  19.41
  2000   0.46  11.40  -6.21   6.87  -4.39   8.42  -8.30   9.73  -9.84
  2001 -17.63 -11.91 -18.57  -3.10 -21.66  -5.40 -18.02  -6.67 -22.25
  2002 -29.29 -32.20 -25.89 -27.37 -32.84 -29.29 -28.13 -23.46 -34.64
  2003  21.19  40.03  16.07  23.21  15.83  22.09  15.61  31.21  20.77
  2004  11.86  17.63   9.36  14.62   7.61  19.98   6.07  17.62   7.77
  2005  26.39  32.45  22.07  32.50  24.36  21.99  24.95  28.18  24.77
  2006  22.43  28.61  21.15  24.78  22.40  25.07  21.26  23.55  24.66

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  26.83  23.40  29.12  23.28  26.61  20.12  29.04  21.80  26.51
  1976  -4.31  -1.71  -9.79   5.09 -13.10   1.40 -10.63   8.54  -9.39
  1977  13.81  14.18   9.57  20.85   4.94  12.73   9.34  20.32   7.06
  1978  28.99  32.69  29.89  30.96  31.37  34.03  25.89  33.78  25.89
  1979   9.89  11.26   5.99  10.73   2.72   6.64   6.29  13.35   1.33
  1980  -1.44 -13.44   6.73  -0.90  -2.52 -14.20   0.05 -12.20  -3.34
  1981 -14.56  -8.31 -13.62 -14.13 -12.86  -9.43 -18.45  -9.38 -18.43
  1982  -0.25  -4.04  -1.21  -5.07  -0.64  -4.53  -2.44  -8.09   4.58
  1983  26.56  31.16  15.58  37.09  18.16  37.95  16.38  23.55  33.49
  1984  -0.25  -0.61  -3.55   3.36  -2.34   0.45  -2.61   2.62  -5.29
  1985  91.76  99.99  93.18  85.92  82.14 101.67  86.98  84.74 104.74
  1986  52.03  48.89  52.63  50.04  48.53  48.10  49.99  50.03  53.95
  1987  -3.83   0.57  -9.60   3.64  -3.10   1.68  -9.14   6.28 -12.08
  1988  19.50  30.89  13.20  29.91   8.78  28.33   9.05  26.13  13.65
  1989  33.41  36.83  29.27  28.28  39.05  41.10  34.58  30.95  32.74
  1990  -6.14 -11.02  -3.94 -12.50  -2.78 -11.21  -0.96  -0.68  -5.57
  1991  14.44  26.21   5.41  20.77   7.93  22.84   7.97  17.60   7.81
  1992  -3.53 -10.13  -2.98  -9.15  -3.80  -8.87  -3.99  -6.03  -5.52
  1993  33.07  42.80  26.80  48.56  27.15  48.49  21.97  43.74  29.58
  1994   7.39  16.66   9.02   7.84   9.99  13.48  13.01   9.98  12.87
  1995  23.87  13.33  31.59  18.35  26.34  17.55  29.25  22.17  25.52
  1996  22.80  20.81  24.56  21.83  21.67  22.70  21.11  26.78  22.39
  1997  17.93  17.53  18.01   7.88  15.66  23.15  19.45  13.52  20.72
  1998  32.67  28.30  43.80  18.48  44.99  27.94  45.70  24.64  44.86
  1999  17.18  13.94   7.58   9.68  23.04  16.67  10.22  18.70  11.32
  2000  -9.67  -2.27 -16.32  -1.96 -13.87   2.26 -12.45   1.37 -19.31
  2001 -18.87  -8.93 -21.80  -4.44 -22.10  -8.52 -19.49  -7.52 -23.37
  2002 -12.61 -15.00 -11.24  -8.47 -16.56 -19.72 -14.90 -11.47 -18.01
  2003  38.07  51.92  36.20  45.16  37.48  41.77  35.26  47.62  35.24
