
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
199104   1.32   1.74   0.03   1.94  -0.46   0.36   1.63   1.76   0.04
199105  -2.28  -2.97  -2.42  -3.54  -2.04  -2.55  -2.49  -1.29  -3.61
199106  -4.88  -2.96  -5.99  -2.93  -6.25  -4.40  -6.91  -4.17  -4.89
199107   3.54   4.14   2.56   4.07   3.01   3.44   2.94   4.25   2.71
199108  -6.30  -7.07  -5.56  -6.93  -5.50  -5.24  -8.16  -5.13  -5.85
199109   7.85   7.40   7.46   6.85   7.60   5.35  12.92   8.45   6.42
199110   2.88   1.78   4.52   1.45   4.54   2.15   3.98   1.55   4.37
199111  -6.90  -8.08  -6.48  -7.89  -5.57  -5.13  -9.02  -4.65  -6.68
199112   3.85   4.26   3.16   3.95   3.69   3.87   4.14   4.90   2.43
199201  -2.96  -0.22  -5.34  -0.10  -3.87  -2.40  -3.85  -3.02  -3.72
199202  -4.77  -6.09  -3.89  -5.39  -3.65  -4.38  -4.42  -5.29  -3.06
199203  -8.53  -6.60  -9.89  -6.49 -10.67  -7.74  -9.36  -7.79  -9.80
199204  -0.27   3.71  -2.68   4.00  -1.83   1.64  -4.56  -0.46  -2.19
199205   6.45   5.26   7.17   5.43   7.36   5.69   8.51   6.23   8.96
199206  -6.11  -4.69  -6.61  -4.87  -6.47  -4.68  -7.64  -5.20  -6.20
199207  -3.47  -4.31  -2.69  -4.89  -2.73  -2.38  -4.82  -3.06  -3.99
199208   9.26   6.94  10.08   6.99  10.16   7.04  13.81  10.39   9.76
199209  -3.46  -3.50  -2.92  -3.61  -2.96  -3.75  -3.34  -2.86  -3.69
199210  -3.68  -1.71  -4.83  -2.21  -5.14  -3.33  -4.40  -4.40  -3.68
199211   1.43   2.84   1.14   1.96   0.18   0.83   2.82   1.38   2.63
199212  -0.31   0.26  -0.18   0.19  -0.21   0.99  -2.25  -0.08  -1.78
199301   0.16  -0.33   0.46  -0.42   0.42   0.49   0.02   0.05   0.31
199302   4.55   2.84   4.64   3.73   6.15   5.45   3.58   4.57   4.13
199303  16.75  17.92  12.67  13.68  21.90  21.51  10.79  18.00   8.74
199304  15.09  16.22  12.96  15.50  15.76  15.78  12.87  16.70  13.16
199305   0.90  -0.88   1.53   1.07   1.27   0.15   2.05   1.31   2.39
199306  -4.90  -5.00  -2.80  -5.03  -5.90  -5.86  -3.64  -4.08  -2.72
199307   6.88   8.49   5.73   6.68   6.74   7.75   6.39   6.84   6.10
199308   3.20   3.03   2.74   3.40   3.57   2.45   3.26   1.44   3.80
199309  -3.79  -2.39  -2.09  -1.72  -6.85  -5.84  -0.36  -5.46   0.41
199310   1.17   2.98  -0.38   1.93   0.79   2.98  -1.38   0.92  -1.73
199311 -11.57 -11.97 -10.29 -10.32 -13.57 -11.30 -12.64 -10.92 -10.79
199312   5.35   9.36   1.61   5.90   5.73   7.58   3.44   4.91   3.47
199401  12.13  12.29  12.85  11.35  15.68  13.44  10.76  10.92  15.62
199402   2.58   5.04   1.50   2.03   2.81   3.32   1.50   2.93   2.13
199403  -4.12  -4.32  -4.58  -4.20  -4.82  -4.35  -3.82  -3.75  -4.89
199404   2.86   3.30   2.00   1.94   2.60   2.11   3.15   4.08   0.49
199405   1.33   3.32  -0.91   1.62   0.39   0.88   0.23   2.17  -1.19
199406   4.67   4.45   4.89   4.63   4.45   4.05   4.47   4.32   4.46
199407  -2.34  -3.94  -2.49  -0.71  -3.12  -3.17  -1.05  -2.98  -2.07
199408   2.83   2.78   3.29   1.31   4.93   3.72   1.85   2.09   4.30
199409  -2.41  -2.34  -2.29  -2.19  -2.64  -1.96  -1.98  -1.55  -2.15
199410   2.97   3.96   2.46   1.68   3.63   3.07   1.44   2.19   3.01
199411  -5.87  -5.65  -5.77  -5.26  -7.15  -6.18  -4.86  -5.85  -6.30
199412   0.73   0.67   0.69   0.61   1.59   1.79  -0.44   0.40   1.02
199501  -8.03  -5.96  -8.84  -5.09 -10.21  -9.25  -5.97  -6.31 -10.40
199502  -1.73  -1.33  -3.33  -1.81  -3.09  -0.07  -3.42  -0.39  -2.67
199503   9.50   9.14  10.80   9.15  10.21  10.91   6.20   8.92  11.47
199504   2.82   1.53   3.49   3.35   3.03   2.60   3.85   2.76   2.42
199505  -3.28  -3.04  -3.59  -1.92  -4.79  -3.23  -3.40  -2.60  -3.70
199506  -1.28  -1.12  -1.63  -1.05  -2.09  -0.55  -2.51  -1.05  -1.42
199507   4.32   5.44   3.51   3.69   5.41   3.07   5.29   2.99   4.70
199508  -1.40  -2.26  -0.53  -2.36   1.25  -0.49  -1.56  -2.47   0.54
199509  -0.76  -1.68  -1.42   1.10  -2.53   0.14  -2.02   0.70  -1.87
199510  -2.33  -2.82  -2.34  -1.69  -3.01  -2.64  -3.00  -2.35  -2.57
199511   1.81   2.83   1.66   1.51   2.38   0.61   3.08   1.47   1.11
199512   3.60   5.28   2.77   4.85   2.73   3.27   2.65   2.86   3.14
199601   0.56   2.25  -0.85   1.48  -0.53   0.19   0.05   1.29  -0.87
199602   0.17   0.34   0.58  -0.49   0.30   0.39   0.16   0.16   0.29
199603   1.56   1.43   0.74   0.51   1.12  -0.14   2.82   1.51   0.86
199604   5.20   5.55   4.89   6.18   5.05   5.99   5.82   5.45   4.99
199605  -3.20  -3.03  -3.60  -3.88  -3.07  -4.65  -3.62  -4.36  -3.09
199606   1.09   1.65   0.73   0.66  -0.44   1.34  -0.67   0.04   1.15
199607  -3.97  -3.78  -3.85  -2.69  -4.08  -3.67  -3.95  -3.63  -3.96
199608  -2.65  -1.68  -2.47  -3.20  -2.57  -2.04  -4.16  -3.47  -2.37
199609   4.15   4.17   3.93   4.03   3.88   3.72   4.77   3.32   4.16
199610  -4.96  -5.62  -4.89  -5.18  -4.29  -4.96  -5.18  -4.90  -4.66
199611   4.17   6.94   3.12   4.35   2.45   3.58   1.19   1.90   3.77
199612  -1.75  -0.68  -1.72  -0.18  -2.98   0.40  -5.95  -3.22  -1.40
199701  -5.67  -5.59  -5.41  -3.91  -4.98  -4.85  -6.32  -6.38  -5.40
199702   1.54   1.21   1.55   4.07   0.28   1.86   1.09   0.84   1.99
199703  -2.36  -2.59  -2.05  -2.16  -3.26  -1.60  -2.25  -3.14  -2.16
199704   2.99   1.80   3.83   3.34   1.08   2.13   3.03   0.63   3.96
199705  10.93   9.09  12.14   8.04  16.36   9.14  13.13  10.53  11.83
199706   3.81   4.76   2.89   3.85   3.43   6.85   3.14   4.20   2.88
199707   0.17  -3.32   2.77   2.26  -0.84  -2.56   1.27  -3.22   3.15
199708 -11.57  -9.56 -11.60  -9.74 -11.30 -11.96 -11.61 -10.54 -11.85
199709   1.16  -2.88   4.08   2.50  -2.26  -3.08   3.86  -5.35   4.58
199710  -9.79  -9.43  -9.89 -10.64  -9.17  -9.11 -10.01  -7.63 -11.32
199711  -5.27  -7.35  -3.23  -6.00  -5.34  -7.34  -3.60  -8.25  -4.04
199712  -3.92  -6.67  -1.29  -5.37  -3.01  -6.71  -2.67  -9.13  -2.18
199801   5.38  17.06   3.15   9.56   2.79  12.01   2.55  16.96   2.37
199802   2.31   7.37   0.85   6.84   1.75   6.11   0.30   7.29   1.85
199803  -4.47  -6.56  -4.36  -4.85  -5.13  -6.21  -3.64  -6.97  -4.08
199804  -1.27  -6.02  -0.39  -3.47  -0.43  -2.21  -0.75  -4.08  -0.38
199805  -5.67  -6.03  -5.22  -6.70  -5.86  -6.03  -5.90  -6.77  -6.01
199806  -0.45   1.44  -1.03   0.93  -0.08  -0.15  -0.79   0.77  -0.89
199807   0.03  -2.91   1.50   0.12   0.28  -1.36  -0.41  -1.49   0.58
199808 -10.02 -11.69  -9.02 -10.35 -10.04 -13.31  -8.73 -10.83 -10.03
199809   1.03  -1.58   1.50  -0.10   1.26  -0.46   3.25   0.70   1.44
199810  13.57  22.43  10.78  15.27  12.44  19.88  12.31  20.53  12.01
199811   3.76   4.57   3.40   5.41   2.64   5.89   3.58   4.06   4.38
199812   3.68   1.45   3.75   1.06   4.89   2.76   4.84   2.78   3.69
199901   0.19   0.54   0.38   0.66   0.07   2.36  -1.38  -1.46   1.15
199902  -2.18  -3.04  -1.78  -0.67  -2.39  -0.07  -3.35  -2.68  -1.85
199903  12.34  13.93  11.56  11.55  13.42  14.85   9.30  11.89  12.27
199904   6.33  11.48   5.89   5.16   7.61  10.83   5.91  10.17   5.39
199905  -4.35  -3.84  -4.02   0.96  -4.51  -5.12  -1.44  -4.69  -4.19
199906  10.07  11.35  10.85   9.97  11.06  13.19   8.35   5.05  11.46
199907   7.23   4.73   7.43   7.70   7.42   6.96   7.81   3.84   8.15
199908  -1.00   0.47  -1.51   1.79  -2.18  -3.41   3.86   0.42  -2.41
199909   4.99   3.66   5.97   1.85   6.18   6.73   6.49  -1.35   6.58
199910   5.15  -2.19   8.22  -1.19   8.20   8.69   4.86  -1.91   8.20
199911   9.65   1.21  11.97   4.96  16.48   8.87  13.99  -3.82  14.21
199912   7.92   0.58   6.35  17.40  -0.17   7.56   5.25  -2.15   9.81
200001  -7.20   3.64  -9.96   1.82 -10.23  -1.94  -9.27   1.81  -9.20
200002   0.74 -13.44   2.35  -2.70   5.44  -9.61   4.78 -13.03   2.38
200003   5.41  13.77   3.54   8.61  -1.10  13.49   2.14  11.99   4.47
200004  -8.07  -2.94  -9.68  -0.95  -9.83   0.80  -9.19  -3.02 -10.04
200005 -10.42   4.81 -12.82  -4.34 -16.32  -4.41 -15.38   4.72 -14.16
200006   6.38  12.68   4.35   8.76   3.81  11.09   3.80  12.37   5.59
200007  -8.05  -6.32  -8.44  -4.20  -9.10  -4.54  -9.23  -7.11  -7.98
200008   4.21   4.16   5.30  -1.16   7.72   0.66   6.95   4.05   5.09
200009  -4.70  -2.13  -6.06  -1.44  -4.52  -1.10  -4.67  -0.36  -6.47
200010  -6.48  -1.88  -8.29  -3.95 -10.02  -1.57 -10.09  -0.92  -8.98
200011  -1.30   1.64  -1.46   1.34  -0.99   2.01  -1.48   3.20  -1.95
200012  -8.12  -1.68 -11.30  -0.16 -13.30  -0.42 -11.87  -1.59 -11.27
200101   1.31  -1.35   1.69   1.29   2.86   0.01   2.60  -1.92   3.79
200102  -7.84  -1.05 -11.04  -7.13 -10.97  -3.13 -10.90  -0.58 -12.40
200103  -4.38  -4.72  -4.44  -4.12  -6.03  -5.94  -5.56  -3.83  -4.97
200104   7.35  11.70   7.73   6.25  10.38  10.37   8.53  11.55   7.93
200105  -0.09   2.14  -1.29   1.11  -2.41   0.75  -1.66   0.76  -1.15
200106  -4.90  -1.10  -7.40  -2.88  -7.04  -3.17  -6.90  -0.70  -6.66
200107  -7.31  -4.63  -8.90  -5.76  -9.29  -7.26  -8.70  -4.26  -9.02
200108  -5.01   0.17  -6.75  -7.08  -6.26   0.28  -8.09   2.74  -9.30
200109  -7.24  -9.12  -3.00  -9.38  -5.88  -9.56  -2.42  -6.96  -6.00
200110   2.91   0.07   3.94   5.90   3.33   2.52   4.45   1.54   5.25
200111   3.92   0.06   3.41   6.24   2.77   2.92   2.77  -0.95   5.38
200112  -4.45  -3.56  -6.00  -3.61  -6.23  -4.58  -6.51  -6.57  -4.83
200201  -5.44  -4.20  -6.37  -0.68  -7.87  -2.10  -8.01  -2.85  -6.47
200202   2.54   3.40   3.23   4.31   0.75   5.04   1.66   3.84   0.75
200203   6.17   8.89   6.71   5.55  10.27   5.46   7.20   1.70   7.81
200204   3.19   3.98   2.76   2.94   2.73   2.96   2.47   1.65   2.32
200205   5.18  10.87   4.10   5.28   6.10   8.99   4.53  10.37   4.21
200206  -5.01  -7.26  -4.91  -3.40  -7.60  -4.15  -6.40  -1.63  -6.82
200207  -6.13  -3.84  -6.84  -5.61  -6.64  -3.29  -8.14  -2.87  -7.90
200208  -0.78  -1.80  -0.62   0.22  -2.77  -0.92  -1.36   0.77  -1.36
200209  -6.04  -7.87  -6.71  -3.24  -8.94  -6.36  -8.88  -4.50  -7.13
200210  -1.89   0.62  -1.58  -4.15   0.40  -1.43  -0.33  -3.18  -0.71
200211   4.91   5.47   4.22   4.74   7.64   4.72   6.84   0.71   8.14
200212  -2.04  -2.51  -3.01   0.53  -4.88   0.35  -4.47   3.89  -4.05
200301  -3.28  -0.05  -5.05  -3.05  -3.33  -0.80  -5.14  -0.16  -4.89
200302   0.60   4.56  -0.09   1.17   0.27   1.80  -0.85   2.92  -0.06
200303  -2.60  -2.78  -2.57  -3.89  -2.20  -2.43  -1.96  -1.57  -2.83
200304   1.79   2.58   1.17   4.77   1.55   5.07   1.98   5.30   0.44
200305   4.61   2.76   5.64   3.91   5.57   3.75   5.82   3.78   5.53
200306   5.00   7.55   5.49   6.49   6.57   4.76   4.61   1.82   5.86
200307   2.87   2.22   3.21   1.04   3.86   2.18   3.89   0.70   3.42
200308   8.09  10.56   7.46   7.49  10.80   7.65   8.48   7.75   8.49
200309   4.69   4.16   4.58   4.94   4.77   4.57   5.45   5.64   4.56
200310   4.74   5.47   3.91   3.50   7.54   4.66   4.99   4.94   4.47
200311  -2.05  -4.73  -0.65  -0.77  -4.51  -2.10  -2.91  -1.93  -2.47
200312   6.45   9.21   5.73   7.85   5.57   5.88   4.66   5.84   6.24
200401   2.11   5.97   1.18   0.57   3.24   0.85   2.27   4.94   1.47
200402   1.30   3.40   0.02   3.82   1.21   1.52   1.57   0.50   0.80
200403   8.10   9.87   7.24   8.18   9.53   8.17   9.97   7.42   7.81
200404  -5.07  -5.84  -4.71  -5.07  -5.41  -4.81  -4.67  -5.77  -4.96
200405  -1.57   0.75  -3.08  -0.34  -2.13  -1.05  -2.31   0.47  -2.25
200406   3.70   5.47   2.81   6.44   1.74   6.09   1.95   4.40   2.27
200407  -3.37  -2.09  -4.19  -0.72  -5.74  -2.55  -5.08  -0.95  -4.56
200408   0.63   1.31   1.09  -0.32   0.74   0.01   0.50   1.13   1.02
200409  -0.37   0.00  -0.31  -0.40   0.37  -1.18   0.60  -0.72   0.11
200410   2.24   0.96   2.55   2.28   1.38   2.44   2.32   2.96   1.89
200411   5.33   5.80   5.06   4.06   6.69   3.53   6.15   5.85   5.53
200412   4.30   4.85   3.70   4.46   3.93   3.97   4.37   3.13   4.60
200501  -1.18   0.09  -1.14  -1.75  -0.46  -1.08  -1.26  -0.64  -0.80
200502   3.00   1.98   2.94   3.23   1.62   3.47   1.43   2.99   4.24
200503  -2.68  -0.98  -2.92  -2.95  -1.96  -2.57  -2.12  -2.03  -3.48
200504  -1.91  -1.92  -2.48  -1.94  -2.25  -2.47  -1.55  -1.03  -2.55
200505  -1.43  -1.63  -1.13  -1.23  -2.20  -1.36  -2.12  -1.86  -1.09
200506   2.27   3.22   2.18   2.09   2.89   1.47   3.19   2.38   2.45
200507   2.17   2.48   1.53   2.17   2.00   2.47   2.31   2.15   2.26
200508   4.19   3.97   4.01   2.87   4.64   3.41   5.57   2.21   5.26
200509   6.80   5.25   6.18   6.55   5.10   6.55   6.50   4.18   6.71
200510  -2.69  -0.90  -3.02  -2.98  -1.81  -2.42  -3.19  -3.09  -2.17
200511   3.39   3.82   3.96   1.25   6.60   1.63   4.15   0.44   5.52
200512   6.75   4.46   7.34   4.29  10.03   5.69   9.75   5.39   8.86
200601   5.29   4.60   5.25   5.45   4.94   4.56   4.18   4.77   6.54
200602  -1.23   0.72  -3.24   0.14  -3.24  -0.35  -3.27  -0.04  -4.24
200603   2.32   0.72   3.55   1.88   3.46   0.44   3.58  -0.35   4.92
200604   4.50   4.62   2.94   6.51   2.41   5.42   1.39   5.39   1.51
200605  -5.86  -3.69  -6.21  -4.98  -8.32  -4.62  -7.52  -3.53  -7.38
200606  -1.21  -0.99  -0.49  -1.49  -1.08  -1.77  -1.34  -1.55  -0.84
200607  -0.15  -0.11  -1.51   0.91  -1.75   1.32  -2.13   0.35  -1.63
200608   2.19   2.58   2.10   1.51   2.98   2.27   3.15   2.36   1.90
200609  -1.26  -1.05  -1.61  -1.67  -0.84  -1.20  -1.02  -0.79  -0.84
200610   3.49   2.26   3.66   4.47   2.75   4.02   3.31   3.56   3.97
200611   1.87   2.50   1.14   2.09   1.48   2.88   2.23   2.73   0.80
200612   3.78   2.58   2.18   5.25   2.30   5.23   2.39   4.02   1.62

     Value-Weight Local  Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
197501   5.74   5.83   4.43   5.63   3.99   4.44   6.50   4.52   5.32
197502   9.74  10.06   9.03  11.93   7.23  10.23   9.47   9.80   9.23
197503   5.24   5.56   5.72   8.75   1.57   5.35   4.93   4.10   6.03
197504   0.71   0.28   0.73   0.45  -1.07  -0.69   2.78  -2.09   3.27
197505   0.26   1.44  -1.28   0.62  -1.31   1.39  -2.15   2.56  -1.72
197506   2.86   4.61   2.03   3.34   1.00   0.99   4.04   0.36   4.50
197507  -4.86  -5.71  -4.40  -5.53  -3.86  -2.78  -5.91  -3.20  -5.23
197508  -3.44  -2.89  -4.76  -3.54  -4.49  -4.12  -3.38  -3.89  -4.02
197509  -3.42  -1.65  -3.30  -2.87  -1.87  -4.11  -3.86  -3.54  -3.47
197510  10.31  10.44   9.05  12.36   7.74  12.71   8.46  11.52   8.35
197511   2.21   3.72   3.66   2.49   0.30   1.03   3.82  -2.12   4.57
197512   3.25   3.82   2.01   4.04   2.59   3.76   0.97   5.61   1.49
197601   5.44   8.25   1.15   6.07   5.26   8.67   2.77  10.33   1.36
197602   1.02   2.46  -0.78   1.45   0.25   2.92  -0.50   2.66  -0.17
197603  -0.67  -2.35   1.66  -1.15   0.04  -2.18   2.00  -4.34   1.92
197604   0.92   1.00   1.17   1.46   0.35   1.02   0.39   0.91   1.43
197605   0.88   0.19   1.87   1.01   1.40   0.58   1.65  -1.00   3.22
197606   3.16   3.79   0.61   4.36   1.89   4.55   0.71   4.11   1.90
197607  -1.62  -0.90  -1.10  -0.70  -2.69  -0.89  -2.11  -0.95  -0.94
197608   1.78   0.15   1.75   2.06   1.69   1.29   1.71   0.57   2.45
197609  -0.84  -0.77  -1.53  -1.17  -1.47  -0.71  -1.65  -0.59  -2.21
197610  -3.53  -4.31  -2.51  -2.25  -4.63  -4.26  -4.02  -4.97  -1.22
197611  -0.57  -1.10  -0.73  -0.99  -2.28  -1.37  -0.34  -0.56  -1.19
197612  14.48  12.70  12.17  17.90  14.68  14.15  12.18   7.66  18.18
197701  -4.01  -3.07  -3.65  -4.52  -2.91  -1.93  -4.53  -1.68  -5.92
197702   2.66   6.05   1.62   3.77   0.12   6.43   0.34   6.32   1.74
197703  -1.82   0.09  -3.22  -3.70  -0.85  -1.52  -0.10  -1.00  -3.92
197704   1.68   4.01  -1.29   1.88   2.92   5.67  -0.25   4.79  -1.52
197705  -0.06   0.12   0.39   1.94  -0.67  -0.23  -0.69  -0.57   1.58
197706   0.19   1.60  -1.08   0.63  -0.07   1.37  -1.23   1.47  -0.36
197707  -2.39   2.38  -6.17  -1.71  -1.49   3.20  -5.06   2.83  -7.48
197708   4.92   4.41   4.37   5.37   5.81   4.46   5.16   4.78   4.76
197709   0.11  -1.82   2.52   1.04  -2.52  -3.88   2.78  -3.51   3.17
197710  -2.83  -0.65  -4.46  -2.00  -3.76  -1.83  -3.42  -0.87  -5.36
197711  -1.63   0.05  -3.63  -1.71  -1.16   0.13  -1.85   0.38  -2.94
197712  -0.94   3.98  -4.83  -0.69  -1.67   3.01  -1.65   3.88  -6.88
197801   4.57   8.86   3.16   7.26   1.88   5.05   1.80   3.41   7.17
197802   1.75   2.60   1.46   3.12   0.56   1.81   0.84   0.39   2.20
197803   6.17   5.73   5.67   5.45   5.10   6.65   3.77   7.80   5.04
197804   0.52   0.39   2.03   2.11  -1.07   0.52   0.38  -1.29   0.44
197805   0.90   2.94  -0.69   0.42   1.19   3.05  -1.07   3.22  -0.51
197806   2.07   1.04   2.43   1.60   2.20   0.73   3.28   1.03   3.30
197807   1.56   0.85   1.77   0.53   2.10   2.13   2.22   2.99   1.12
197808   0.86  -1.26   2.63  -0.10   2.21  -0.32   2.64  -0.51   3.42
197809   1.08  -0.27   3.31   0.86  -0.42  -1.12   1.36  -1.73   4.46
197810  -0.06   2.21  -0.66  -1.85   2.27   0.67   1.37   2.87  -2.28
197811  -0.04   2.00  -2.14   0.02   0.20   2.20  -1.79   1.01  -1.49
197812   3.00   5.08   0.10   4.14   1.82   6.00  -0.64   5.84   1.33
197901   2.48   3.03   3.65   1.35   3.14   2.86   2.60   2.71   3.56
197902  -3.17  -3.46  -2.29  -3.25  -2.86  -5.09  -2.83  -4.22  -2.73
197903   0.65   0.48   2.36  -0.06   0.73  -1.05   1.25  -1.42   3.48
197904   1.64   3.72   3.97   5.25  -0.86  -0.27  -1.08  -2.25   3.13
197905   0.22  -0.45   0.30  -0.33   3.07   3.08  -2.28   4.08  -2.95
197906  -1.10   0.57  -1.57   0.33  -1.44   0.43  -2.48  -0.41  -1.69
197907   0.54   0.76   2.06  -0.40   1.65  -0.34   2.03   1.17   0.80
197908   3.02   2.70   1.96   2.26   2.77   2.83   3.02   3.04   3.32
197909   3.62   5.07   3.45   4.03   2.34   1.89   2.97   1.55   2.89
197910  -2.35  -2.33  -0.54  -1.42  -2.99  -3.77  -4.24  -3.16  -0.76
197911   1.06   1.34   0.30   1.14   1.97   2.24   0.77   1.85   0.01
197912   4.25   2.23   2.99   2.90   4.19   4.52   4.46   3.98   3.28
198001   2.48   0.56   2.27   1.99   2.01   2.56   1.93   3.03   0.30
198002   0.12  -0.81  -0.12  -0.45   0.07   1.28  -0.95   1.30  -2.01
198003  -6.61  -5.96  -6.37  -4.33  -6.94  -5.66  -5.34  -6.46  -4.73
198004   3.91   1.60   3.89   3.96   3.32   2.94   3.51   2.97   5.99
198005   1.57   3.16  -0.41   0.27   1.27   1.01   1.83   1.92   1.04
198006   3.85   6.67   3.90   1.24   4.27   3.17   6.07   3.56   5.90
198007   0.71   1.08   0.96   1.89   0.47   1.42   0.32   0.18   0.66
198008   3.97   3.79   5.00   3.74   4.00   2.63   4.88   3.19   6.12
198009   3.51   2.41   3.72   4.22   2.48   4.27   3.10   2.63   5.69
198010   6.44   5.98   7.05   5.33   6.89   5.56   5.24   3.93   8.55
198011  -1.50  -0.05  -1.36  -1.07  -1.68  -0.54  -1.23   0.35  -0.75
198012  -0.14   1.94  -1.99   0.96  -0.84   1.73  -1.44   1.20  -1.71
198101   1.71   3.34   0.39   1.92   1.15   2.36   1.91   2.15   1.66
198102   0.48   0.75   1.40   0.66  -0.78  -2.26   2.21  -0.80   3.97
198103   7.90   9.97   4.60  13.00   2.60  10.04   1.78   6.47   7.88
198104  11.69  19.97   8.21  17.55   5.42  16.07   5.59   6.39  12.42
198105   3.91   6.40   3.67   6.56   0.37   2.40   1.57  -0.24   8.01
198106   3.64   6.42   0.59   4.95   3.17   8.13   1.12   4.64  -0.79
198107   0.53   3.37  -2.00   3.19  -2.06   2.76  -2.71   0.39   0.13
198108  -1.93  -4.06  -2.45  -2.79  -1.53  -1.22  -1.80   5.34  -4.92
198109 -12.18 -13.72 -11.38 -14.17  -6.54 -11.67  -8.62  -7.15 -15.88
198110  -0.61   1.18  -0.42   0.55  -1.33  -2.20  -0.35  -2.49   1.20
198111   0.80  -0.10   1.27  -2.70   4.94  -0.83   4.27   4.09  -0.05
198112   2.86   3.28   2.53   5.23   1.12   5.05   1.60   2.01   4.18
198201   0.83  -0.87   1.99   1.21   0.81  -0.37   0.68  -0.66   3.71
198202  -5.89   0.14  -8.78  -3.70  -6.67  -4.49  -5.83  -3.33  -8.04
198203  -6.32  -1.76  -8.09  -5.34  -5.80  -3.21  -6.52  -2.14 -11.12
198204   4.45   2.08   5.47   3.95   4.18   2.33   4.11   0.42   7.31
198205   0.38   0.01   0.38   0.01   1.13  -1.22   0.79  -1.68   2.60
198206  -3.06  -2.80  -2.33  -3.40  -2.51  -3.40  -1.25  -3.42  -2.45
198207  -3.60  -0.93  -4.88  -3.43  -3.80  -2.19  -4.05  -2.27  -4.93
198208   0.74   0.25   0.38   1.55  -0.19   0.43  -1.03   0.80   1.68
198209  -0.36  -1.37  -0.75  -0.12  -0.84  -1.40   0.84  -1.51   1.30
198210   2.61   0.42   2.15   4.11   1.77   1.83   2.17   0.59   5.24
198211   7.54   5.93   7.54   7.13   6.20   8.71   6.78   6.78   8.00
198212   4.36   5.88   3.54   6.39   4.00   6.99   1.63   5.81   4.29
198301  -2.28   0.49  -2.30  -4.68   0.31   0.49  -1.20   1.48  -3.83
198302   1.00   4.63  -0.07  -0.12   1.55   3.95   0.73   5.88  -1.00
198303   4.88   2.45   4.71   6.81   4.28   1.28   5.88   0.86   6.24
198304   3.11   1.47   4.18   4.79   3.83   1.44   3.63   1.25   4.44
198305   1.53  -0.90   5.00   0.27   2.05  -1.88   2.98  -0.74   3.43
198306   3.24   0.97   4.20   4.94   2.67   2.49   1.53   1.95   5.12
198307   2.90   1.10   4.86   2.39   5.33   0.83   2.57  -0.60   5.73
198308   0.56   3.93   1.89  -0.29   2.92   1.14   4.28   2.43   0.47
198309   2.10  -0.09  -0.99   3.13  -0.48   4.39  -2.11   1.88   0.98
198310  -0.86  -0.66  -2.49  -0.35  -3.10   0.15  -1.11  -0.42  -2.01
198311   0.90  -0.53   1.45   1.07   0.77   0.36   0.51  -0.29   0.92
198312   7.73   8.94   6.43   7.59   6.42   9.37   4.42   9.31   6.15
198401   3.80   5.27   5.45   6.43   3.07   5.02   3.61   4.96   4.63
198402  -3.86  -2.26  -3.30  -3.03  -4.03  -3.57  -3.45  -2.22  -4.48
198403   6.05   4.17   5.39   5.09   7.56   5.96   7.47   4.10   4.95
198404  -2.17  -3.12  -4.59  -2.62  -1.50  -2.37  -2.43  -1.52  -4.29
198405 -10.97  -8.10 -12.47  -9.35 -10.45  -9.91  -9.77  -8.45 -13.07
198406   1.93   1.48   2.47   2.21   1.98   1.47   1.41   0.76   1.59
198407  -2.72  -1.50  -3.66  -1.99  -3.50  -2.14  -3.17  -1.97  -3.47
198408   8.47   5.69  11.54   7.04   8.64   7.79  10.30   6.44  11.00
198409   2.48  -2.04   4.89  -0.65   3.44   0.44   2.71  -1.12   5.19
198410   1.06   2.12   1.90   1.49   2.58   0.34   3.30   2.18   0.20
198411  -2.07   1.89  -4.34  -0.36  -1.94  -0.44  -1.98   1.64  -4.65
198412   4.96  13.03   0.89  11.18   2.45   9.66   2.09  12.13   2.22
198501   2.33   2.30   3.62   4.02   2.78  -0.04   3.68  -3.31   5.00
198502   0.57   1.89  -1.20   1.63  -0.39   1.39  -0.96   0.14  -0.38
198503   0.16   0.33  -0.09  -1.87   1.54   1.79   0.60   5.85  -2.05
198504  -0.72   0.14  -0.57  -0.84  -1.27  -1.82  -1.22  -2.34   0.03
198505   1.71   3.91  -0.95   0.26   1.27   5.80   0.50  11.68  -5.00
198506   0.30   2.91  -3.17   2.75  -2.38   2.86  -1.65   2.01  -1.36
198507  -4.27  -1.77  -5.39  -5.10  -3.49  -2.62  -3.55   0.29  -7.61
198508   3.52   4.50   1.64   1.90   2.54   4.48   4.68   7.39   0.45
198509   3.09   6.56  -1.28   1.16  -0.72   9.15  -0.67  14.48  -2.32
198510   2.23  -2.81  10.51   2.69   5.79  -4.00   4.46  -8.84  12.39
198511  -1.71  -2.96   0.53  -2.61  -0.10  -3.55  -2.17  -4.68  -0.05
198512   5.38   4.15   3.66   4.62   3.59   8.15   5.02   8.33   3.91
198601   0.52   0.26   1.83   0.74   1.86  -0.82   2.95  -1.00   2.97
198602   0.53  -2.04   1.83  -5.98   3.05  -0.45   3.42   7.53  -1.61
