
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
198610   5.75   6.87   6.61   5.21   5.74   3.56   6.06   7.67   9.13
198611  -2.65  -3.20  -1.31  -3.19  -1.42  -1.86  -0.58  -2.87  -1.32
198612  -1.26  -1.28   0.42  -3.25  -1.47  -1.27   0.25  -2.75   0.24
198701  -9.87  -6.20  -8.27 -11.65 -10.03 -11.33  -8.52 -11.73  -6.95
198702  13.79  12.93  13.94  13.20  16.18  15.07  15.89  15.09  14.18
198703   3.71   7.21   2.49   3.27   7.40   3.20   4.91   4.59   2.05
198704   8.66  13.31   5.98  11.98   9.31  12.56   7.19  10.03   7.77
198705  -3.55  -1.31  -2.12  -5.72  -0.85  -4.91  -1.10  -3.65  -0.93
198706   2.81   1.40   2.47   3.83   0.85   2.63   1.06   1.92   2.63
198707   9.07   8.56   7.77  11.32   8.22  11.29   9.38  10.72   9.57
198708   3.64   2.10   1.89   3.94  -1.20   2.99  -0.27   3.29  -0.61
198709   4.59   6.28   2.31   8.60   1.91   8.72   1.54   4.88   1.42
198710 -22.33 -22.05 -21.41 -22.29 -19.87 -21.74 -21.90 -22.16 -19.42
198711 -16.20 -15.08 -15.03 -19.68 -15.05 -19.42 -13.78 -15.26 -16.23
198712   2.02  -0.34   2.47   0.77   3.95  -0.16   4.70   0.20   2.12
198801   9.66  11.59   7.62   8.99   9.33  10.45   9.32   9.13   9.41
198802   3.00   3.81   1.79   1.17   2.64   3.84   1.08   3.33   1.49
198803   6.80   5.79   3.13   7.83   2.95   7.08   6.60   7.23   2.51
198804   3.13   6.48   2.04   4.33   3.39   5.69   1.02   4.55   3.04
198805   4.47   4.00   3.84   1.50   4.98   2.81   4.78   2.42   4.43
198806   0.71   1.83   0.63  -1.36   0.82   0.09  -0.11   1.21  -1.79
198807   3.32   4.53   4.17   2.97   6.06   4.80   4.50   4.49   5.75
198808  -4.78  -5.43  -5.47  -6.09  -4.54  -5.60  -5.50  -5.30  -5.31
198809   3.35   5.63   2.55   5.79   1.04   5.69   1.45   4.92   2.82
198810   2.91   0.71   7.03   2.02   5.09   1.12   4.78   3.02   6.71
198811   1.61   2.53   1.16   3.49   2.87   2.53   1.16   2.85   3.02
198812   6.50   8.26   5.27   8.54   5.08   8.28   5.08   8.11   5.27
198901   7.21   8.21   5.22   7.05   6.74   7.49   5.92   7.46   5.61
198902   1.36   2.90  -0.67   2.53   1.14   2.55   0.18   1.58  -1.27
198903   6.23   6.88   4.03   8.13   4.85   8.40   3.51   8.68   5.33
198904   2.60   1.28   3.41   1.03   3.43   1.63   3.03   2.53   2.48
198905   1.34   3.69   3.44  -0.04   2.19   1.59   2.94   1.74   2.43
198906   3.89   4.41   3.34   2.95   3.81   2.94   3.43   2.83   3.84
198907   4.55   3.43   6.55   4.77   6.64   4.69   7.97   4.06   7.62
198908   0.46   1.13   0.64   3.00  -0.23   2.03  -0.58   1.18   1.47
198909  -4.33  -3.10  -4.51  -2.11  -5.41  -1.58  -4.95  -4.15  -4.29
198910  -4.98  -6.58  -3.74  -7.03  -3.70  -5.68  -4.01  -5.81  -2.22
198911   0.27  -1.38   0.92  -2.05   1.26  -1.83   1.52  -1.08   1.54
198912   7.34   7.32   8.57   8.07   6.85   7.50   7.25   7.52   8.43
199001   2.94   2.85   5.11   1.36   5.04   2.02   3.86   0.66   2.77
199002  -2.03  -0.86  -2.96  -0.77  -2.32  -3.67  -3.27  -1.15  -2.35
199003  -1.46  -2.67  -1.60  -1.45  -1.60  -0.29  -1.35  -2.05  -1.95
199004  -1.70  -3.07  -2.78  -1.59  -2.44  -2.87  -0.81  -2.48  -2.95
199005   9.28   6.26  10.35   5.14  13.09   6.65  13.15   7.43   8.82
199006   1.35   0.82   0.71   0.84   0.98   2.65   0.37  -0.02  -1.02
199007   2.74   3.25   2.13   4.39   1.57   3.88   1.84   4.10   0.49
199008 -10.05 -10.67  -8.96 -11.90  -9.33 -13.61  -7.76 -10.91  -9.00
199009 -16.35 -13.73 -17.89 -13.35 -17.90 -16.90 -17.38 -16.71 -17.75
199010   0.44  -6.42   2.24  -4.17   4.46  -6.72   5.33  -3.46   4.30
199011  -4.74  -4.98  -4.36  -4.98  -5.13  -5.79  -5.16  -6.38  -4.31
199012  -0.55   0.83  -1.02   2.73  -1.79   2.12  -1.40  -1.15  -2.44
199101   6.11   8.79   5.62   8.98   4.09  10.82   5.26   9.31   3.13
199102  11.81  19.52  10.39  13.12  11.14  19.09   9.82  13.82  11.34
199103   4.64   4.80   3.94   6.37   3.76   6.30   4.08   8.14   4.33
199104  -3.16  -2.12  -3.15  -5.54  -3.31  -4.02  -2.07  -4.12  -2.61
199105   5.90   3.46   4.79   5.11   7.29   4.11   6.20   6.85   6.26
199106   1.16  -0.12   1.20   2.39   1.03   1.24   0.64   0.66   0.47
199107   2.20   2.86   3.58   3.61   1.21   2.83   2.39   1.52   2.84
199108   0.82  -0.83   2.08  -1.69   2.70  -0.42   2.20  -0.39   2.16
199109  -5.05  -4.21  -6.49  -3.03  -5.02  -4.09  -5.74  -4.63  -6.01
199110  -0.37  -2.47   2.28  -2.89   0.73  -1.83   3.17  -4.03   2.24
199111  -5.88  -6.58  -8.98  -3.15  -8.59  -5.43  -5.59  -5.12  -5.40
199112  -1.61  -3.86  -0.35  -4.69   0.48  -4.81  -0.44  -2.89  -1.22
199201   6.20  11.01   4.60   7.89   5.19  11.84   3.78   9.63   7.45
199202  -1.90  -2.51  -2.16  -1.61  -1.31   0.93  -1.50   0.38  -2.50
199203   1.29   4.09  -2.41   4.77  -3.70   4.14  -1.52   3.22   0.19
199204   0.52  -0.48  -1.85   1.22  -1.46   1.09  -1.81   2.07   0.06
199205   4.07   2.27   4.54   3.37   4.31   4.36   4.32   3.92   2.54
199206  -7.73  -7.88  -6.21  -8.00  -6.96  -7.20  -5.97  -9.21  -5.39
199207  -5.06  -7.18  -2.16  -7.03  -2.97  -8.37  -2.70  -6.08  -3.64
199208  -9.19 -18.03  -6.57 -11.48  -8.59 -14.03  -6.53 -13.45  -9.49
199209  -2.44 -11.37  -0.36  -2.14  -3.85  -7.04  -0.36  -7.00  -3.48
199210   3.43   3.35   4.92   3.34   5.62   2.85   6.17   1.61   6.37
199211  17.10  23.55  10.35  18.64  12.65  24.10   9.73  19.98   7.89
199212   2.16   0.56   2.57   2.50   2.55   4.35   2.55   2.21   1.52
199301  -0.19   6.14  -1.28  -1.35  -0.77   4.10  -0.56   2.49  -1.66
199302   6.17   4.33   5.48   7.62   6.68   7.74   6.11   6.60   5.12
199303   1.37   0.30   2.39   0.50   0.79  -0.20   0.42   1.40   1.19
199304   2.58   2.12   1.88   1.60   2.79   3.41   3.81   4.47   3.42
199305   2.03   8.55   2.56  -1.99   3.87   5.77   2.83   0.19   3.22
199306  -0.11  -0.99  -0.38   2.45   0.15  -2.68   0.59  -1.11   0.03
199307   5.04   9.95   2.66   7.65   2.97   9.91   3.13  10.63   2.50
199308   6.11   5.96   7.78   2.06   8.94   5.91   8.09   6.48   5.20
199309   0.85  -8.12   3.17   2.97   2.42  -6.69   3.64  -6.41   3.38
199310   8.44  17.80   5.09   9.35   8.08  14.93   8.39  13.50   6.48
199311  -6.30   1.77  -8.89  -8.38  -6.91   1.94  -7.85  -0.63  -9.08
199312   7.71  13.16   7.27   4.43   9.79   8.65   8.90   9.35   5.79
199401  11.21  19.52   8.22  15.98  12.68  16.65   6.09  15.52   7.36
199402  -1.25  -0.30  -1.20  -3.22  -0.56  -0.09  -1.99  -1.68  -3.03
199403  -5.83  -8.54  -4.73  -7.78  -1.94  -8.56  -3.30  -6.27  -3.15
199404   3.77   3.12   3.81   1.84   4.19   4.38   2.68   1.73   3.59
199405  -1.53  -0.34  -0.12  -0.16  -0.79  -0.44   0.17  -3.23   1.33
199406  -4.13  -5.56  -3.07  -6.24  -2.58  -6.67  -2.91  -5.29  -2.25
199407   7.16   5.86   8.60   5.25   8.54   6.46   7.94   5.00   7.99
199408  -1.48  -1.94  -1.61  -3.21  -1.37  -2.49  -1.13  -3.14  -1.63
199409  -2.02  -2.48  -1.88  -2.25  -2.39  -1.13  -2.12  -2.31  -1.89
199410   6.13   0.89   7.43   3.32   6.80   2.56   6.88   2.06   7.16
199411  -0.74  -1.52  -0.06  -2.61  -1.76  -2.52   0.79   0.33   0.33
199412   0.39   1.91  -1.01   2.56  -0.37   1.87  -0.68   1.09   1.18
199501   1.09   7.20  -0.22   2.80  -0.53   3.45   0.05   5.01  -0.33
199502  -0.90   0.21  -1.81   0.47  -1.67  -0.07  -2.07  -0.23   0.42
199503  -3.84  -8.19  -0.28  -7.36  -0.67  -7.60  -0.82  -5.75  -3.47
199504   7.97   7.84   7.41   6.51   7.56   8.46   7.54   5.83   7.85
199505   2.41   1.62   4.85   0.48   4.06  -2.16   2.89   2.93   2.61
199506   4.16  -0.12   5.54   0.81   5.32   0.53   6.33  -0.28   6.46
199507   5.48   5.87   4.52   5.83   4.07   6.94   6.23   4.34   5.42
199508   1.28  -3.43   3.82   1.51   2.91  -2.96   3.10  -2.59   3.06
199509   3.82   3.40   3.05   6.62   3.57   4.30   3.47   3.73   4.30
199510  -6.93  -6.52  -8.03  -1.89  -8.17  -8.03  -7.57  -2.93  -8.97
199511   1.07   0.79   2.87  -3.56   2.75  -0.64   1.99   1.65   0.48
199512  -2.63  -2.54  -3.95   2.10  -4.85   0.00  -4.43  -2.06  -3.13
199601   2.95   2.17   4.30   0.16   4.37   0.08   4.45   4.28   3.51
199602   5.15   9.19   2.71   9.85   2.47  11.14   2.57   9.38   3.29
199603   1.32   2.93   1.76   1.81   1.82   1.22   2.04   0.58   0.78
199604   3.14   5.17   1.82   3.51   1.16   3.21   1.37   5.82   2.06
199605   2.54   0.66   5.29   0.16   5.40   0.88   4.37  -1.08   5.39
199606  -0.47   1.17  -2.35   1.09  -2.66   1.57  -2.46   0.94  -1.89
199607  -4.33  -2.31  -5.59  -2.65  -5.17  -3.18  -4.97  -3.11  -5.26
199608   6.52   5.10   7.30   5.91   7.08   5.96   7.40   6.60   8.43
199609   2.90   0.50   4.40  -0.67   4.36  -0.87   4.29   0.89   4.12
199610   2.68  -0.22   4.65  -1.51   5.18  -0.66   4.94   0.47   4.95
199611   7.85   3.88   9.40   5.68   9.27   6.43   9.31   4.25  10.77
199612   3.97   3.07   3.56   5.36   3.01   5.04   2.88   5.68   3.14
199701   8.46   7.18  10.11   7.27   9.16   8.70   9.20   6.22  10.77
199702   1.86   6.05  -0.32   5.72   0.45   4.74   0.64   4.97   1.27
199703   2.64   2.95   1.82   3.42   3.63   3.31   3.38   3.80   3.30
199704  -1.00  -0.44  -0.67  -0.82  -2.47  -0.15  -1.93  -1.74  -2.23
199705   5.80   5.17   5.68   6.48   5.54   5.64   4.48   2.96   6.22
199706   6.62   4.51   8.08   2.94   8.42   3.72   8.21   5.95   7.47
199707   7.16   8.59   7.50   5.62   9.33   8.82   9.70   9.21   9.26
199708  -5.79  -5.74  -6.32  -3.68  -7.16  -5.66  -7.27  -5.83  -7.85
199709   7.48   4.85   9.41   4.36   9.78   4.62  10.61   4.77  11.04
199710  -9.44  -8.60  -9.51 -10.75  -8.79  -9.27  -8.13 -10.59  -8.01
199711   2.32   0.76   2.28   1.88   2.56   1.19   3.00   1.33   3.04
199712   0.52   0.91  -1.09   1.40   0.76  -0.02   0.97  -0.25   1.59
199801   4.00   2.18   4.46   4.11   4.17   4.22   4.28   4.09   3.87
199802   6.69   6.51   9.34   3.70   9.37   2.88   8.99   4.19  10.02
199803   9.68   7.75   8.20   9.27   7.67  15.53   7.60  11.70   7.78
199804   1.55   2.13   3.46  -3.12   3.38  -2.81   3.79   0.37   3.86
199805   2.12   1.75   0.48   1.81   1.50   2.26   1.31   3.27   0.09
199806   1.17  -4.83   2.51  -3.72   2.54  -2.50   1.75  -2.58   2.26
199807   0.47  -4.25   0.74  -1.23   0.04  -1.16  -0.12  -0.37   0.08
199808 -13.89 -14.73 -13.05 -14.84 -13.50 -11.82 -13.49 -12.95 -13.70
199809  -8.98 -11.11  -8.66  -7.10  -8.96  -9.99  -7.82 -10.73  -8.93
199810   6.00   3.74   7.27   1.02   6.72   3.29   5.94   4.44   6.44
199811   8.60   3.85  11.22   5.34  10.22   5.87  10.70   4.92  11.72
199812   4.06  -1.25   4.81   0.26   5.06   2.28   4.80   2.40   4.92
199901   5.83   5.65   7.57  -0.11   7.29  -0.22   7.46   5.58   7.16
199902  -0.15   1.30  -1.11   1.32  -0.85   1.28  -1.40   3.62  -1.39
199903   5.14   7.84   4.35   7.88   3.72   8.65   4.05   6.83   5.03
199904   6.59   9.98   5.19  12.16   5.81  11.94   5.62  12.00   4.48
199905  -0.99  -4.49   0.03  -4.51   0.12  -2.70   0.58  -3.34   0.59
199906   9.30   4.31  11.83   3.92  11.85   2.65  11.88   5.29  12.60
199907   0.91   4.32  -0.42   6.62  -0.01   7.51   0.34   5.38  -1.23
199908   0.43   4.52  -0.68   6.01  -1.14   6.13  -1.42   7.40  -0.93
199909   0.77  -2.58   1.48  -2.71   1.78  -2.29   1.58  -2.34   1.22
199910  11.38  -1.04  16.36  -1.13  17.10   0.49  17.09  -1.68  17.06
199911  17.80   4.87  21.59   7.44  22.54   6.90  22.59   6.40  22.64
199912  22.50  10.91  25.53  11.53  26.07  10.03  25.81  11.76  25.35
200001   2.96  -0.99   5.02  -2.71   6.26  -0.17   5.29   1.03   6.53
200002  13.46  -3.56  17.72  -5.12  17.52  -0.06  17.70   0.20  17.67
200003  -1.32   4.98  -1.95  -0.19  -1.92   1.29  -2.03   2.02  -2.09
200004   3.05  -3.77   3.45  -2.99   4.24  -5.16   4.68  -2.62   4.18
200005  -6.61   0.99  -8.16  -0.07  -7.83  -0.95  -7.24  -0.81  -7.75
200006  -4.60  -5.71  -4.39  -0.93  -4.34  -3.61  -4.24  -3.50  -4.52
200007  -1.98  -2.38  -2.33   1.50  -1.53  -2.42  -1.50   0.41  -2.00
200008   3.27   2.66   3.39   6.17   4.06   4.37   3.70   2.99   3.62
200009  -9.10  -2.07 -10.47   0.88 -10.62  -1.14 -10.09  -2.90 -10.66
200010  -0.20  -1.64  -1.42   5.48  -0.91  -0.43  -1.04   1.26  -0.18
200011  -6.06   0.34  -8.22  -1.14  -8.08   0.18  -7.58   1.66  -7.45
200012  -1.49   4.65  -1.49   4.19  -0.87   5.00  -2.43   2.64  -1.40
200101  -1.20   3.19  -1.89   0.94  -2.79   5.96  -2.08   7.37  -2.45
200102 -17.46   3.50 -20.94   3.84 -21.31   3.64 -21.66  -1.36 -21.53
200103  -8.61  -8.25  -9.83 -10.08 -11.04  -7.70 -10.86  -5.17 -11.20
200104  17.42   6.31  19.52  12.52  19.67  11.85  19.09   6.39  20.46
200105  -0.90   5.43  -2.18   4.05  -1.65   6.22  -1.91   4.64  -1.54
200106  -9.52  -4.34 -10.29  -4.30 -12.04  -4.44 -10.90  -5.78 -12.22
200107  -2.63  -0.77  -2.76  -3.00  -2.66  -1.88  -3.28  -1.26  -2.78
200108 -11.79   2.64 -15.61  -0.99 -16.35   0.24 -16.69   4.32 -16.58
200109  -9.80 -11.90  -9.66 -12.02  -9.58 -11.10  -8.44  -9.12 -11.29
200110  13.04   6.19  15.51   7.91  14.96   7.36  14.97   5.91  16.14
200111  10.29   5.56  11.77   6.05  13.71   5.76  12.99   4.81  13.27
200112   3.70   1.40   3.83   1.68   2.69   1.58   2.98   1.69   3.12
200201  -3.36   3.66  -5.78   4.18  -5.96   7.13  -5.54   3.21  -6.40
200202   0.12   4.98  -2.52   2.96  -1.11   3.07  -1.79   6.00  -3.63
200203   1.90   2.71   2.54   0.87   3.26   0.88   2.57   2.57   3.00
200204  -9.71  -0.17 -12.75  -1.07 -12.45   0.65 -12.61  -1.66 -12.85
200205  -5.73  -1.95  -8.81   4.29  -8.21   3.37  -7.98  -1.44 -10.29
200206  -2.75  -2.06  -1.99  -6.59  -1.96  -5.13  -2.49  -1.99  -2.59
200207  -9.63  -7.01 -10.20  -8.04 -10.70  -6.59 -10.43  -6.73  -8.64
200208   0.96  -3.25   2.72  -4.12   0.88  -2.51   1.51  -1.89   0.53
200209 -10.11 -10.11  -8.57  -9.77  -8.90  -7.99  -8.76  -9.23 -10.51
200210  12.21   4.47  15.37   7.62  14.65   5.45  15.53   3.28  18.98
200211  10.59   7.67  10.00   7.19  11.27   1.71  10.32   7.51  11.04
200212 -11.76  -4.08 -12.46  -5.89 -14.74  -0.34 -14.55  -5.07 -14.91
200301  -7.53  -1.28  -7.70  -7.28  -7.04  -4.52  -7.04  -2.41  -7.78
200302  -2.01  -0.07  -2.42   1.54  -4.78   1.63  -4.00  -2.49  -4.48
200303  -1.09  -1.08   0.34  -2.72  -1.37  -2.24   0.04  -2.04  -1.90
200304  11.44   6.83  11.39   9.04  13.88   9.22  12.27   7.10  14.50
200305   0.24   2.51  -0.23   0.40   1.29   0.56   0.11   1.11   1.51
200306   2.69   6.61   0.48   7.49   1.12   7.91   0.50   5.67   0.80
200307   2.75   7.10   0.21   9.26   0.65   9.53  -0.32   8.34  -0.15
200308   6.19   6.78   5.76   8.99   5.65   7.00   6.84   5.15   6.16
200309  -5.19  -2.08  -5.65  -4.73  -5.56  -6.23  -5.06  -3.88  -4.17
200310   8.31  12.00   6.57   9.42   7.47  10.98   6.87  12.77   7.88
200311   1.00   1.90   2.10  -1.23   0.84   0.33   1.74   3.78   0.69
200312  -0.36   0.50  -1.88   0.26  -0.65  -0.35  -2.41   1.32  -0.93
200401   8.33   4.48   9.85   4.78   5.90   4.09  10.11   4.78  11.86
200402   4.77   3.88   5.97   3.39   3.73   3.23   6.91   4.35   4.75
200403  -2.63  -0.81  -1.80  -3.09  -2.40  -0.40  -2.22  -1.98  -3.94
200404  -6.10   3.03  -8.79   0.77   0.27   1.75  -9.78   1.48 -11.02
200405  -1.18  -1.46  -1.33   0.64  -1.90  -1.38  -1.96  -1.13  -1.34
200406   4.75   6.13   4.22   6.33   5.41   5.52   4.26   3.69   4.35
200407  -2.41   3.73  -5.55   2.12   0.01   2.08  -6.29   0.76  -5.49
200408  -1.03  -1.85  -0.05  -1.01  -1.46  -1.81   0.15   0.33  -0.44
200409   4.68   0.80   5.71   4.68   2.33   2.45   5.46   1.95   6.68
200410   1.41   2.16   2.00   0.54   0.60   1.69   1.73   2.68   1.65
200411   5.22   6.47   3.68   8.24   5.75   6.59   4.24   6.91   5.11
200412   0.37   1.07   1.50  -1.29   2.19  -0.95   1.79  -0.28   1.52
200501   1.65   0.90   1.40   0.78   2.54  -0.40   0.91   2.44   1.10
200502   5.77   6.25   5.14   7.88   4.33   6.53   3.11   6.55   4.27
200503  -0.16   0.13  -0.87   0.84   0.82  -0.75   0.56  -0.52   0.23
200504  -2.48  -7.01   0.08  -5.75  -1.60  -6.02  -0.09  -4.37  -1.72
200505   7.11   4.25   8.15   4.68   8.09   4.19   8.90   6.50   8.79
200506   5.29   4.19   5.70   5.54   5.77   3.82   4.79   3.57   5.13
200507   3.71   4.54   2.09   5.90   4.86   5.06   2.00   5.14   3.78
200508   1.24   2.49   0.05   2.72  -0.30   3.37  -1.57   3.76   0.93
200509   5.37   2.88   6.57   2.53   5.67   2.90   5.86   6.93   5.48
200510  -4.17  -3.49  -4.03  -3.84  -5.13  -1.42  -4.42  -2.88  -5.83
200511   3.29   4.04   2.48   4.18   2.33   4.51   3.41   2.58   3.08
200512   5.72   6.15   5.46   6.86   5.57   5.09   5.74   4.10   6.26
200601   2.89   2.03   2.86   5.77   2.54   5.72   1.01   3.85   1.11
200602   2.55   4.05   2.22   0.17   3.02   2.83   2.85   3.78   2.50
200603   5.93   6.72   7.39   4.99   5.50   6.42   6.75   3.74   7.86
200604   0.11  -1.64   0.65   0.31  -2.17  -0.01  -0.21  -1.68  -1.08
200605  -7.91  -6.39  -8.58  -6.48  -6.92  -5.83  -8.07  -6.93  -7.70
200606  -0.14  -1.46   0.56  -0.18   0.74   0.57  -0.86   2.76  -0.77
200607  -0.32   1.21  -2.31   1.82   0.27   3.27  -2.19   3.09  -3.43
200608   4.13   6.36   4.05   3.91   3.80   3.85   5.67   5.42   4.61
200609   2.58   4.07   0.99   3.25   4.62   4.14   1.84   6.04   1.58
200610   5.69   7.33   4.28   8.11   6.74   6.91   3.81   6.11   5.96
200611  -0.41   0.31  -0.60   0.33  -1.32   0.65  -0.65  -0.80  -0.96
200612   6.10   6.65   4.79   3.90   6.05   7.86   5.02   4.52   4.28

     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  15.81  17.95   7.95  14.89  23.99   9.42   8.16  12.15  16.24
  1976  10.34  -1.10  19.26  11.76  11.60  -6.27  12.32   9.06  11.61
  1977 -20.11 -20.13 -14.53  -6.18 -21.05 -37.02 -19.54 -15.88 -18.00
  1978  28.00  33.51  38.58  31.55  14.09  31.36  26.31  24.75  36.76
  1979  31.87  41.69  36.58   3.06  51.89  44.95  -3.17  19.82  21.69
  1980   7.97  17.50   5.48  14.07   7.67  30.06  19.21  19.31   1.52
  1981  13.91  44.20   9.55  11.93  12.86  47.94  17.90  32.99   1.14
  1982   4.21 -16.23  -0.42  -3.94  23.78  -4.47  39.42   0.59   7.39
  1983  57.23  97.07  50.77  75.06  59.73  70.01  30.32  63.90  45.29
  1984 -14.21  -3.94 -25.52   2.73 -16.09   2.68 -22.61  -6.07 -23.84
  1985  59.83  61.26  52.10  73.33  56.74  69.42  54.52  52.37  53.86
  1986  48.20  35.90  59.70  45.19  42.17  55.52  44.85  52.26  55.85
  1987   7.55  13.87  12.07   6.37  12.52   6.94  10.22   8.45  14.12
  1988  39.49  43.69  29.99  41.46  36.39  46.19  31.00  43.80  33.18
  1989  27.16  28.29  30.61  27.99  31.31  39.98  27.57  24.01  33.15
  1990 -12.65 -18.88 -15.38 -20.50 -16.77 -18.65  -4.87 -17.31  -9.20
  1991   9.37   9.12  10.15   8.44   8.06  23.67  19.06   9.21   9.39
  1992 -20.74 -28.72 -18.54 -21.56 -25.98  -4.27 -16.95 -24.90 -23.44
  1993  33.85 101.79  22.35  97.22  30.22  49.87  28.47  70.34  25.90
  1994  19.14  20.91  27.44  11.73  34.68  24.96  20.91  14.03  18.88
  1995  22.41  20.76  26.04  29.46  20.87  13.94  29.65  23.03  18.91
  1996  33.60  33.33  35.32  32.11  33.15  28.68  33.79  41.03  37.03
  1997  17.06  20.34  17.89  20.00  19.30   9.03  15.12  11.39  26.71
  1998  18.91  -3.75  32.56  -3.61  31.36  -8.49  38.14  12.37  30.77
  1999  63.84  27.21  80.14  32.65  85.21  37.84  87.91  46.12  87.26
  2000 -12.59 -11.29 -17.98  18.31 -17.75  -7.69  -9.30   4.85 -16.92
  2001 -27.06   4.37 -33.22  -5.44 -35.63  10.47 -36.26  -5.25 -36.56
  2002 -19.31  10.01 -29.44  15.23 -20.10  19.10 -34.97   5.26 -34.15
  2003  43.81  97.14  27.43  58.03  31.76  58.71  25.36  63.41  38.85
  2004  28.97  37.29  30.18  38.67  29.28  33.25  19.04  34.75  24.14
  2005  16.76  11.51  16.49  22.67  17.43  10.98  12.41  17.99  16.22
  2006  39.93  53.16  32.35  43.53  41.64  57.24  38.74  49.05  32.18

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  24.46  26.76  16.02  23.47  33.25  17.60  16.24  20.53  24.93
  1976   3.59  -7.16  11.99   4.91   4.78 -12.03   5.46   2.38   4.80
  1977 -11.54 -11.31  -5.21   3.78 -12.67 -28.75  -8.97  -7.22  -9.24
  1978  18.83  24.18  28.50  22.13   5.97  20.84  16.20  15.88  26.79
  1979  27.94  37.09  32.61  -0.24  47.47  39.93  -6.53  15.93  17.77
  1980  13.80  23.83  11.17  20.21  13.48  37.18  25.74  25.73   7.00
  1981  41.76  78.19  36.47  39.72  40.60  88.47  50.19  64.58  25.96
  1982  35.15   8.44  29.10  24.11  60.70  25.08  82.54  30.27  39.40
  1983  72.43 116.11  65.33  91.97  75.16  86.49  42.95  79.75  59.31
  1984  -2.82   8.76 -15.58  16.41  -4.77  15.36 -13.06   6.35 -13.61
  1985  35.00  36.24  28.46  46.41  32.39  43.52  30.90  28.72  29.93
  1986  34.47  23.71  44.61  31.88  29.03  41.08  31.40  38.28  41.25
  1987  -9.20  -3.86  -5.37 -10.19  -5.00  -9.73  -6.94  -8.43  -3.65
  1988  47.86  52.36  37.79  49.98  44.52  54.96  38.85  52.46  41.14
  1989  27.06  28.15  30.38  27.96  31.13  39.80  27.37  24.15  32.92
  1990 -21.60 -27.26 -24.05 -28.64 -25.31 -27.06 -14.60 -25.80 -18.41
  1991  10.29   9.88  11.20   9.33   8.99  24.77  20.27   9.86  10.25
  1992  -4.34 -13.73  -2.01  -5.22 -11.08  16.11   0.52  -9.20  -8.13
  1993  51.60 129.97  38.54 126.66  47.17  69.79  45.72  93.75  42.54
  1994   5.07   6.95  11.83  -1.23  17.89  10.55   6.19   0.70   4.66
  1995  11.41   9.92  14.67  17.90  10.00   3.89  17.99  12.04   8.19
  1996  38.84  38.46  40.67  37.18  38.44  33.66  39.07  46.38  42.47
  1997  35.27  39.07  36.28  38.59  37.89  25.94  33.06  28.67  46.49
  1998  16.51  -5.53  29.61  -4.98  28.47  -9.96  34.67  10.08  28.11
  1999  81.44  40.05  99.99  46.06 105.44  51.93 108.17  60.34 107.68
  2000  -4.89  -3.53 -10.81  28.63 -10.59   0.38  -1.52  14.30  -9.69
  2001 -21.67  12.20 -28.38   1.45 -30.95  18.84 -31.61   1.83 -31.89
  2002 -32.72  -7.74 -41.23  -3.62 -33.33  -0.13 -45.70 -12.07 -44.95
  2003  21.06  67.52   7.38  32.87  11.18  33.52   5.64  37.45  17.07
  2004  19.16  26.89  20.26  28.17  19.47  23.15   9.96  24.52  14.68
  2005  36.11  30.05  35.76  42.91  36.96  29.28  31.09  37.63  35.31
  2006  23.72  35.51  16.98  26.81  25.49  38.95  22.85  31.71  17.03

     Value-Weight Dollar Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  23.68  25.45  12.64  27.48  31.85  17.51  13.66  15.94  24.51
  1976   6.16  -4.75   4.59   6.12  11.32  -7.80  11.15  -5.72   9.81
  1977 -21.73 -14.65 -18.33 -13.87 -22.13 -37.75 -16.83 -14.63 -19.27
  1978  28.20  34.74  40.87  28.50  16.40  31.75  25.44  36.90  40.66
  1979   5.56  14.68  11.14  10.80   8.61  28.35  -0.53  14.82  11.30
  1980  20.46  30.69  25.71  21.26  23.91  29.85  18.99  29.35  16.64
  1981  22.61  39.57  12.33  27.85  22.14  47.94  24.97  37.71   8.60
  1982  19.23  -5.67  37.64  -3.19  46.51   6.32  39.42   7.76  29.61
  1983  52.19  81.73  42.24  68.17  37.74  70.37  30.06  56.13  26.98
  1984 -15.98  -4.93 -27.98   0.71 -19.91   2.68 -24.06  -6.55 -28.36
  1985  54.84  56.18  44.06  73.69  53.65  69.42  52.54  60.48  53.24
  1986  44.93  35.19  50.58  45.74  40.08  55.52  44.85  43.22  50.74
  1987   6.45  17.36   5.03   5.35  12.36   6.94  10.33   7.59   8.80
  1988  39.18  50.93  30.71  37.23  37.68  45.96  30.30  45.15  35.16
  1989  27.70  30.56  29.37  28.79  28.57  33.38  26.79  28.34  33.56
